oranjestad,capital_of,aruba
port_Moresby,capital_of,papua_New_Guinea
papua_New_Guinea,in_subregion,melanesia
papua_New_Guinea,in_region,oceania
poland,borders,belarus
poland,borders,czechia
poland,borders,germany
poland,borders,lithuania
poland,borders,russia
poland,borders,slovakia
poland,borders,ukraine
warsaw,capital_of,poland
poland,in_subregion,eastern_Europe
poland,in_region,europe
san_Juan,capital_of,puerto_Rico
puerto_Rico,in_subregion,caribbean
puerto_Rico,in_region,americas
north_Korea,borders,china
north_Korea,borders,south_Korea
north_Korea,borders,russia
pyongyang,capital_of,north_Korea
north_Korea,in_subregion,eastern_Asia
north_Korea,in_region,asia
portugal,borders,spain
lisbon,capital_of,portugal
portugal,in_subregion,southern_Europe
portugal,in_region,europe
paraguay,borders,argentina
paraguay,borders,bolivia
paraguay,borders,brazil
asunción,capital_of,paraguay
paraguay,in_subregion,south_America
paraguay,in_region,americas
palestine,borders,israel
palestine,borders,egypt
palestine,borders,jordan
ramallah,capital_of,palestine
palestine,in_subregion,western_Asia
palestine,in_region,asia
papeetē,capital_of,french_Polynesia
french_Polynesia,in_subregion,polynesia
french_Polynesia,in_region,oceania
qatar,borders,saudi_Arabia
doha,capital_of,qatar
qatar,in_subregion,western_Asia
qatar,in_region,asia
saint-Denis,capital_of,réunion
réunion,in_subregion,eastern_Africa
réunion,in_region,africa
romania,borders,bulgaria
romania,borders,hungary
romania,borders,moldova
romania,borders,serbia
romania,borders,ukraine
bucharest,capital_of,romania
romania,in_subregion,eastern_Europe
romania,in_region,europe
russia,borders,azerbaijan
russia,borders,belarus
russia,borders,china
russia,borders,estonia
russia,borders,finland
russia,borders,georgia
russia,borders,kazakhstan
russia,borders,north_Korea
russia,borders,latvia
russia,borders,lithuania
russia,borders,mongolia
russia,borders,norway
russia,borders,poland
russia,borders,ukraine
moscow,capital_of,russia
russia,in_subregion,eastern_Europe
russia,in_region,europe
rwanda,borders,burundi
rwanda,borders,dR_Congo
rwanda,borders,tanzania
rwanda,borders,uganda
kigali,capital_of,rwanda
rwanda,in_subregion,eastern_Africa
rwanda,in_region,africa
saudi_Arabia,borders,iraq
saudi_Arabia,borders,jordan
saudi_Arabia,borders,kuwait
saudi_Arabia,borders,oman
saudi_Arabia,borders,qatar
saudi_Arabia,borders,united_Arab_Emirates
saudi_Arabia,borders,yemen
riyadh,capital_of,saudi_Arabia
saudi_Arabia,in_subregion,western_Asia
saudi_Arabia,in_region,asia
sudan,borders,central_African_Republic
sudan,borders,chad
sudan,borders,egypt
sudan,borders,eritrea
sudan,borders,ethiopia
sudan,borders,libya
sudan,borders,south_Sudan
khartoum,capital_of,sudan
sudan,in_subregion,northern_Africa
sudan,in_region,africa
senegal,borders,gambia
senegal,borders,guinea
senegal,borders,guinea-Bissau
senegal,borders,mali
senegal,borders,mauritania
dakar,capital_of,senegal
senegal,in_subregion,western_Africa
senegal,in_region,africa
singapore,capital_of,singapore
singapore,in_subregion,south-Eastern_Asia
singapore,in_region,asia
longyearbyen,capital_of,svalbard_and_Jan_Mayen
svalbard_and_Jan_Mayen,in_subregion,northern_Europe
svalbard_and_Jan_Mayen,in_region,europe
honiara,capital_of,solomon_Islands
solomon_Islands,in_subregion,melanesia
solomon_Islands,in_region,oceania
sierra_Leone,borders,guinea
sierra_Leone,borders,liberia
freetown,capital_of,sierra_Leone
sierra_Leone,in_subregion,western_Africa
sierra_Leone,in_region,africa
el_Salvador,borders,guatemala
el_Salvador,borders,honduras
san_Salvador,capital_of,el_Salvador
el_Salvador,in_subregion,central_America
el_Salvador,in_region,americas
san_Marino,borders,italy
city_of_San_Marino,capital_of,san_Marino
san_Marino,in_subregion,southern_Europe
san_Marino,in_region,europe
somalia,borders,djibouti
somalia,borders,ethiopia
somalia,borders,kenya
mogadishu,capital_of,somalia
somalia,in_subregion,eastern_Africa
somalia,in_region,africa
saint-Pierre,capital_of,saint_Pierre_and_Miquelon
saint_Pierre_and_Miquelon,in_subregion,north_America
saint_Pierre_and_Miquelon,in_region,americas
serbia,borders,bosnia_and_Herzegovina
serbia,borders,bulgaria
serbia,borders,croatia
serbia,borders,hungary
serbia,borders,kosovo
serbia,borders,north_Macedonia
serbia,borders,montenegro
serbia,borders,romania
belgrade,capital_of,serbia
serbia,in_subregion,southern_Europe
serbia,in_region,europe
south_Sudan,borders,central_African_Republic
south_Sudan,borders,dR_Congo
south_Sudan,borders,ethiopia
south_Sudan,borders,kenya
south_Sudan,borders,sudan
south_Sudan,borders,uganda
juba,capital_of,south_Sudan
south_Sudan,in_subregion,middle_Africa
south_Sudan,in_region,africa
são_Tomé,capital_of,são_Tomé_and_Príncipe
são_Tomé_and_Príncipe,in_subregion,middle_Africa
são_Tomé_and_Príncipe,in_region,africa
suriname,borders,brazil
suriname,borders,french_Guiana
suriname,borders,guyana
paramaribo,capital_of,suriname
suriname,in_subregion,south_America
suriname,in_region,americas
slovakia,borders,austria
slovakia,borders,czechia
slovakia,borders,hungary
slovakia,borders,poland
slovakia,borders,ukraine
bratislava,capital_of,slovakia
slovakia,in_subregion,central_Europe
slovakia,in_region,europe
central_Europe,is_subregion_of,europe
slovenia,borders,austria
slovenia,borders,croatia
slovenia,borders,italy
slovenia,borders,hungary
ljubljana,capital_of,slovenia
slovenia,in_subregion,southern_Europe
slovenia,in_region,europe
sweden,borders,finland
sweden,borders,norway
stockholm,capital_of,sweden
sweden,in_subregion,northern_Europe
sweden,in_region,europe
eswatini,borders,mozambique
eswatini,borders,south_Africa
lobamba,capital_of,eswatini
eswatini,in_subregion,southern_Africa
eswatini,in_region,africa
sint_Maarten,borders,saint_Martin
philipsburg,capital_of,sint_Maarten
sint_Maarten,in_subregion,caribbean
sint_Maarten,in_region,americas
victoria,capital_of,seychelles
seychelles,in_subregion,eastern_Africa
seychelles,in_region,africa
syria,borders,iraq
syria,borders,israel
syria,borders,jordan
syria,borders,lebanon
syria,borders,turkey
damascus,capital_of,syria
syria,in_subregion,western_Asia
syria,in_region,asia
cockburn_Town,capital_of,turks_and_Caicos_Islands
turks_and_Caicos_Islands,in_subregion,caribbean
turks_and_Caicos_Islands,in_region,americas
chad,borders,cameroon
chad,borders,central_African_Republic
chad,borders,libya
chad,borders,niger
chad,borders,nigeria
chad,borders,sudan
nDjamena,capital_of,chad
chad,in_subregion,middle_Africa
chad,in_region,africa
togo,borders,benin
togo,borders,burkina_Faso
togo,borders,ghana
lomé,capital_of,togo
togo,in_subregion,western_Africa
togo,in_region,africa
thailand,borders,myanmar
thailand,borders,cambodia
thailand,borders,laos
thailand,borders,malaysia
bangkok,capital_of,thailand
thailand,in_subregion,south-Eastern_Asia
thailand,in_region,asia
tajikistan,borders,afghanistan
tajikistan,borders,china
tajikistan,borders,kyrgyzstan
tajikistan,borders,uzbekistan
dushanbe,capital_of,tajikistan
tajikistan,in_subregion,central_Asia
tajikistan,in_region,asia
fakaofo,capital_of,tokelau
tokelau,in_subregion,polynesia
tokelau,in_region,oceania
turkmenistan,borders,afghanistan
turkmenistan,borders,iran
turkmenistan,borders,kazakhstan
turkmenistan,borders,uzbekistan
ashgabat,capital_of,turkmenistan
turkmenistan,in_subregion,central_Asia
turkmenistan,in_region,asia
timor-Leste,borders,indonesia
dili,capital_of,timor-Leste
timor-Leste,in_subregion,south-Eastern_Asia
timor-Leste,in_region,asia
nukualofa,capital_of,tonga
tonga,in_subregion,polynesia
tonga,in_region,oceania
port_of_Spain,capital_of,trinidad_and_Tobago
trinidad_and_Tobago,in_subregion,caribbean
trinidad_and_Tobago,in_region,americas
tunisia,borders,algeria
tunisia,borders,libya
tunis,capital_of,tunisia
tunisia,in_subregion,northern_Africa
tunisia,in_region,africa
turkey,borders,armenia
turkey,borders,azerbaijan
turkey,borders,bulgaria
turkey,borders,georgia
turkey,borders,greece
turkey,borders,iran
turkey,borders,iraq
turkey,borders,syria
ankara,capital_of,turkey
turkey,in_subregion,western_Asia
turkey,in_region,asia
funafuti,capital_of,tuvalu
tuvalu,in_subregion,polynesia
tuvalu,in_region,oceania
taipei,capital_of,taiwan
taiwan,in_subregion,eastern_Asia
taiwan,in_region,asia
tanzania,borders,burundi
tanzania,borders,dR_Congo
tanzania,borders,kenya
tanzania,borders,malawi
tanzania,borders,mozambique
tanzania,borders,rwanda
tanzania,borders,uganda
tanzania,borders,zambia
dodoma,capital_of,tanzania
tanzania,in_subregion,eastern_Africa
tanzania,in_region,africa
uganda,borders,dR_Congo
uganda,borders,kenya
uganda,borders,rwanda
uganda,borders,south_Sudan
uganda,borders,tanzania
kampala,capital_of,uganda
uganda,in_subregion,eastern_Africa
uganda,in_region,africa
ukraine,borders,belarus
ukraine,borders,hungary
ukraine,borders,moldova
ukraine,borders,poland
ukraine,borders,romania
ukraine,borders,russia
ukraine,borders,slovakia
kyiv,capital_of,ukraine
ukraine,in_subregion,eastern_Europe
ukraine,in_region,europe
uruguay,borders,argentina
uruguay,borders,brazil
montevideo,capital_of,uruguay
uruguay,in_subregion,south_America
uruguay,in_region,americas
united_States,borders,canada
united_States,borders,mexico
washington_D_C_,capital_of,united_States
united_States,in_subregion,north_America
united_States,in_region,americas
uzbekistan,borders,afghanistan
uzbekistan,borders,kazakhstan
uzbekistan,borders,kyrgyzstan
uzbekistan,borders,tajikistan
uzbekistan,borders,turkmenistan
tashkent,capital_of,uzbekistan
uzbekistan,in_subregion,central_Asia
uzbekistan,in_region,asia
vatican_City,borders,italy
vatican_City,capital_of,vatican_City
vatican_City,in_subregion,southern_Europe
vatican_City,in_region,europe
kingstown,capital_of,saint_Vincent_and_the_Grenadines
saint_Vincent_and_the_Grenadines,in_subregion,caribbean
saint_Vincent_and_the_Grenadines,in_region,americas
venezuela,borders,brazil
venezuela,borders,colombia
venezuela,borders,guyana
caracas,capital_of,venezuela
venezuela,in_subregion,south_America
venezuela,in_region,americas
road_Town,capital_of,british_Virgin_Islands
british_Virgin_Islands,in_subregion,caribbean
british_Virgin_Islands,in_region,americas
charlotte_Amalie,capital_of,united_States_Virgin_Islands
united_States_Virgin_Islands,in_subregion,caribbean
united_States_Virgin_Islands,in_region,americas
vietnam,borders,cambodia
vietnam,borders,china
vietnam,borders,laos
hanoi,capital_of,vietnam
vietnam,in_subregion,south-Eastern_Asia
vietnam,in_region,asia
port_Vila,capital_of,vanuatu
vanuatu,in_subregion,melanesia
vanuatu,in_region,oceania
mata-Utu,capital_of,wallis_and_Futuna
wallis_and_Futuna,in_subregion,polynesia
wallis_and_Futuna,in_region,oceania
apia,capital_of,samoa
samoa,in_subregion,polynesia
samoa,in_region,oceania
yemen,borders,oman
yemen,borders,saudi_Arabia
sanaa,capital_of,yemen
yemen,in_subregion,western_Asia
yemen,in_region,asia
south_Africa,borders,botswana
south_Africa,borders,lesotho
south_Africa,borders,mozambique
south_Africa,borders,namibia
south_Africa,borders,eswatini
south_Africa,borders,zimbabwe
pretoria,capital_of,south_Africa
south_Africa,in_subregion,southern_Africa
south_Africa,in_region,africa
zambia,borders,angola
zambia,borders,botswana
zambia,borders,dR_Congo
zambia,borders,malawi
zambia,borders,mozambique
zambia,borders,namibia
zambia,borders,tanzania
zambia,borders,zimbabwe
lusaka,capital_of,zambia
zambia,in_subregion,eastern_Africa
zambia,in_region,africa
zimbabwe,borders,botswana
zimbabwe,borders,mozambique
zimbabwe,borders,south_Africa
zimbabwe,borders,zambia
harare,capital_of,zimbabwe
zimbabwe,in_subregion,eastern_Africa
zimbabwe,in_region,africa
